SECY_number,SRM Description,SRM Date,SRM Year,SRM url,Description,SECY Date,SECY Year,SECY url,detailed_type,title,voter,Vote Date,CVR Year,availability,SRM_Business_Days,Vote_Business_Days,Vote_SRM_Business_Days,first_vote,last_vote,Role at CVR,Party Affiliation,Start Date,End Date,Gender,Chair at CVR,Cumulative Days Served,Term Number,Chair at SECY,Chair at SECY Start Date,Chair at SECY End Date,Last Name,Role at SECY,SECY_before_term,Original_Vote_Business_Days,Original_SRM_Business_Days,next_chair,bdays_before_chair_end,responsible_chair,com_count_SECY,com_count_CVR,com_count_SRM,com_count_average,consistency_count,Congress,Presidency,Party,Party_Congress_Diff,Party_Presidency_Diff
SECY-04-0055,Plan for Evaluating Scientific Information and Radiation Protection Recommendations,2004-05-13,2004,https://www.nrc.gov/sites/default/files/doc_library/cdn/legacy/reading-rm/doc-collections/commission/srm/2004/2004-0055srm.pdf,Plan for Evaluating Scientific Information and Radiation Protection Recommendations,2004-04-07,2004,https://www.nrc.gov/docs/ML0408/ML040820916.html,Recommendations,COMR.,MCGAFFIGAN,2004-05-10,2004,all,26.0,23.0,3.0,False,True,Commissioner,Democrat,1996-08-28,2005-06-30,Male,Diaz,2813,1,Diaz,2003-04-01,2006-06-30,MCGAFFIGAN,Commissioner,False,23.0,26.0,Klein,582.0,Diaz,3,3,3,3.0,1,1.0,1,0.0,1.0,1.0
SECY-04-0055,Plan for Evaluating Scientific Information and Radiation Protection Recommendations,2004-05-13,2004,https://www.nrc.gov/sites/default/files/doc_library/cdn/legacy/reading-rm/doc-collections/commission/srm/2004/2004-0055srm.pdf,Plan for Evaluating Scientific Information and Radiation Protection Recommendations,2004-04-07,2004,https://www.nrc.gov/docs/ML0408/ML040820916.html,Recommendations,COMR.,MERRIFIELD,2004-04-21,2004,all,26.0,10.0,16.0,False,False,Commissioner,Republican,2002-08-05,2007-06-30,Male,Diaz,1973,2,Diaz,2003-04-01,2006-06-30,MERRIFIELD,Commissioner,False,10.0,26.0,Klein,582.0,Diaz,3,3,3,3.0,1,1.0,1,1.0,0.0,0.0
SECY-04-0069,"Final Rule to Amend 10 CFR Part 2, Subpart J, in Regard to the Licensing Support Network",2004-05-20,2004,https://www.nrc.gov/sites/default/files/doc_library/cdn/legacy/reading-rm/doc-collections/commission/srm/meet/2004/m20040520b.pdf,"Final Rule to Amend 10 CFR Part 2, Subpart J, in Regard to the Licensing Support Network",2004-04-27,2004,https://www.nrc.gov/docs/ML0411/ML041180151.pdf,Final Rule,CHRM.,DIAZ,2004-05-17,2004,all,17.0,14.0,3.0,False,True,Chair,Republican,2003-04-01,2006-06-30,Male,Diaz,2730,3,Diaz,2003-04-01,2006-06-30,DIAZ,Chair,False,14.0,17.0,Klein,568.0,Diaz,3,3,3,3.0,1,1.0,1,1.0,0.0,0.0
SECY-04-0069,"Final Rule to Amend 10 CFR Part 2, Subpart J, in Regard to the Licensing Support Network",2004-05-20,2004,https://www.nrc.gov/sites/default/files/doc_library/cdn/legacy/reading-rm/doc-collections/commission/srm/meet/2004/m20040520b.pdf,"Final Rule to Amend 10 CFR Part 2, Subpart J, in Regard to the Licensing Support Network",2004-04-27,2004,https://www.nrc.gov/docs/ML0411/ML041180151.pdf,Final Rule,COMR.,MCGAFFIGAN,2004-05-12,2004,all,17.0,11.0,6.0,False,False,Commissioner,Democrat,1996-08-28,2005-06-30,Male,Diaz,2815,1,Diaz,2003-04-01,2006-06-30,MCGAFFIGAN,Commissioner,False,11.0,17.0,Klein,568.0,Diaz,3,3,3,3.0,1,1.0,1,0.0,1.0,1.0
SECY-04-0069,"Final Rule to Amend 10 CFR Part 2, Subpart J, in Regard to the Licensing Support Network",2004-05-20,2004,https://www.nrc.gov/sites/default/files/doc_library/cdn/legacy/reading-rm/doc-collections/commission/srm/meet/2004/m20040520b.pdf,"Final Rule to Amend 10 CFR Part 2, Subpart J, in Regard to the Licensing Support Network",2004-04-27,2004,https://www.nrc.gov/docs/ML0411/ML041180151.pdf,Final Rule,COMR.,MERRIFIELD,2004-05-06,2004,all,17.0,7.0,10.0,True,False,Commissioner,Republican,2002-08-05,2007-06-30,Male,Diaz,1988,2,Diaz,2003-04-01,2006-06-30,MERRIFIELD,Commissioner,False,7.0,17.0,Klein,568.0,Diaz,3,3,3,3.0,1,1.0,1,1.0,0.0,0.0
SECY-04-0071,Proposed Program to Improve the Effectiveness of the Nuclear Regulatory Commission Inspections of Design Issues,2004-05-14,2004,https://www.nrc.gov/sites/default/files/doc_library/cdn/legacy/reading-rm/doc-collections/commission/srm/2004/2004-0071srm.pdf,Proposed Program to Improve the Effectiveness of the Nuclear Regulatory Commission Inspections of Design Issues,2004-04-29,2004,https://www.nrc.gov/docs/ML0409/ML040970328.pdf,Recommendations,CHRM.,DIAZ,2004-05-11,2004,all,11.0,8.0,3.0,False,True,Chair,Republican,2003-04-01,2006-06-30,Male,Diaz,2724,3,Diaz,2003-04-01,2006-06-30,DIAZ,Chair,False,8.0,11.0,Klein,566.0,Diaz,3,3,3,3.0,1,1.0,1,1.0,0.0,0.0
SECY-04-0071,Proposed Program to Improve the Effectiveness of the Nuclear Regulatory Commission Inspections of Design Issues,2004-05-14,2004,https://www.nrc.gov/sites/default/files/doc_library/cdn/legacy/reading-rm/doc-collections/commission/srm/2004/2004-0071srm.pdf,Proposed Program to Improve the Effectiveness of the Nuclear Regulatory Commission Inspections of Design Issues,2004-04-29,2004,https://www.nrc.gov/docs/ML0409/ML040970328.pdf,Recommendations,COMR.,MCGAFFIGAN,2004-04-30,2004,all,11.0,1.0,10.0,True,False,Commissioner,Democrat,1996-08-28,2005-06-30,Male,Diaz,2803,1,Diaz,2003-04-01,2006-06-30,MCGAFFIGAN,Commissioner,False,1.0,11.0,Klein,566.0,Diaz,3,3,3,3.0,1,1.0,1,0.0,1.0,1.0
SECY-04-0071,Proposed Program to Improve the Effectiveness of the Nuclear Regulatory Commission Inspections of Design Issues,2004-05-14,2004,https://www.nrc.gov/sites/default/files/doc_library/cdn/legacy/reading-rm/doc-collections/commission/srm/2004/2004-0071srm.pdf,Proposed Program to Improve the Effectiveness of the Nuclear Regulatory Commission Inspections of Design Issues,2004-04-29,2004,https://www.nrc.gov/docs/ML0409/ML040970328.pdf,Recommendations,COMR.,MERRIFIELD,2004-05-03,2004,all,11.0,2.0,9.0,False,False,Commissioner,Republican,2002-08-05,2007-06-30,Male,Diaz,1985,2,Diaz,2003-04-01,2006-06-30,MERRIFIELD,Commissioner,False,2.0,11.0,Klein,566.0,Diaz,3,3,3,3.0,1,1.0,1,1.0,0.0,0.0
SECY-04-0073,Survey to Measure Openness,2004-06-14,2004,https://www.nrc.gov/sites/default/files/doc_library/cdn/legacy/reading-rm/doc-collections/commission/srm/2004/2004-0073srm.pdf,Survey to Measure Openness,2004-04-28,2004,https://www.nrc.gov/docs/ML0405/ML040560584.pdf,Other,CHRM.,DIAZ,2004-06-03,2004,all,32.0,25.0,7.0,False,False,Chair,Republican,2003-04-01,2006-06-30,Male,Diaz,2747,3,Diaz,2003-04-01,2006-06-30,DIAZ,Chair,False,25.0,32.0,Klein,567.0,Diaz,3,3,3,3.0,1,1.0,1,1.0,0.0,0.0
SECY-04-0073,Survey to Measure Openness,2004-06-14,2004,https://www.nrc.gov/sites/default/files/doc_library/cdn/legacy/reading-rm/doc-collections/commission/srm/2004/2004-0073srm.pdf,Survey to Measure Openness,2004-04-28,2004,https://www.nrc.gov/docs/ML0405/ML040560584.pdf,Other,COMR.,MCGAFFIGAN,2004-05-11,2004,all,32.0,9.0,23.0,True,False,Commissioner,Democrat,1996-08-28,2005-06-30,Male,Diaz,2814,1,Diaz,2003-04-01,2006-06-30,MCGAFFIGAN,Commissioner,False,9.0,32.0,Klein,567.0,Diaz,3,3,3,3.0,1,1.0,1,0.0,1.0,1.0
SECY-04-0073,Survey to Measure Openness,2004-06-14,2004,https://www.nrc.gov/sites/default/files/doc_library/cdn/legacy/reading-rm/doc-collections/commission/srm/2004/2004-0073srm.pdf,Survey to Measure Openness,2004-04-28,2004,https://www.nrc.gov/docs/ML0405/ML040560584.pdf,Other,COMR.,MERRIFIELD,2004-06-07,2004,all,32.0,27.0,5.0,False,True,Commissioner,Republican,2002-08-05,2007-06-30,Male,Diaz,2020,2,Diaz,2003-04-01,2006-06-30,MERRIFIELD,Commissioner,False,27.0,32.0,Klein,567.0,Diaz,3,3,3,3.0,1,1.0,1,1.0,0.0,0.0
SECY-04-0076,Department of Veterans Affairs (DVA) Implementation of Its Master Materials License (MML),2004-05-19,2004,https://www.nrc.gov/sites/default/files/doc_library/cdn/legacy/reading-rm/doc-collections/commission/srm/2004/2004-0076srm.pdf,Department of Veterans Affairs (DVA) Implementation of Its Master Materials License (MML),2004-05-06,2004,https://www.nrc.gov/docs/ML0411/ML041180618.html,Other,CHRM.,DIAZ,2004-05-17,2004,all,9.0,7.0,2.0,False,True,Chair,Republican,2003-04-01,2006-06-30,Male,Diaz,2730,3,Diaz,2003-04-01,2006-06-30,DIAZ,Chair,False,7.0,9.0,Klein,561.0,Diaz,3,3,3,3.0,1,1.0,1,1.0,0.0,0.0
SECY-04-0076,Department of Veterans Affairs (DVA) Implementation of Its Master Materials License (MML),2004-05-19,2004,https://www.nrc.gov/sites/default/files/doc_library/cdn/legacy/reading-rm/doc-collections/commission/srm/2004/2004-0076srm.pdf,Department of Veterans Affairs (DVA) Implementation of Its Master Materials License (MML),2004-05-06,2004,https://www.nrc.gov/docs/ML0411/ML041180618.html,Other,COMR.,MCGAFFIGAN,2004-05-11,2004,all,9.0,3.0,6.0,True,False,Commissioner,Democrat,1996-08-28,2005-06-30,Male,Diaz,2814,1,Diaz,2003-04-01,2006-06-30,MCGAFFIGAN,Commissioner,False,3.0,9.0,Klein,561.0,Diaz,3,3,3,3.0,1,1.0,1,0.0,1.0,1.0
SECY-04-0076,Department of Veterans Affairs (DVA) Implementation of Its Master Materials License (MML),2004-05-19,2004,https://www.nrc.gov/sites/default/files/doc_library/cdn/legacy/reading-rm/doc-collections/commission/srm/2004/2004-0076srm.pdf,Department of Veterans Affairs (DVA) Implementation of Its Master Materials License (MML),2004-05-06,2004,https://www.nrc.gov/docs/ML0411/ML041180618.html,Other,COMR.,MERRIFIELD,2004-05-11,2004,all,9.0,3.0,6.0,False,False,Commissioner,Republican,2002-08-05,2007-06-30,Male,Diaz,1993,2,Diaz,2003-04-01,2006-06-30,MERRIFIELD,Commissioner,False,3.0,9.0,Klein,561.0,Diaz,3,3,3,3.0,1,1.0,1,1.0,0.0,0.0
SECY-04-0102,"Results of the Staff's Evaluation of Potential Doses to the Public from Material at the Kiski Valley Water Pollution Control Authority Site in Leechburg, Pennsylvania",2004-07-21,2004,https://www.nrc.gov/sites/default/files/doc_library/cdn/legacy/reading-rm/doc-collections/commission/srm/2004/2004-0102srm.pdf,"Results of the Staff's Evaluation of Potential Doses to the Public from Material at the Kiski Valley Water Pollution Control Authority Site in Leechburg, Pennsylvania",2004-06-22,2004,https://www.nrc.gov/docs/ML0410/ML041070359.html,Other,CHRM.,DIAZ,2004-07-12,2004,all,20.0,13.0,7.0,False,False,Chair,Republican,2003-04-01,2006-06-30,Male,Diaz,2786,3,Diaz,2003-04-01,2006-06-30,DIAZ,Chair,False,13.0,20.0,Klein,528.0,Diaz,3,3,3,3.0,1,1.0,1,1.0,0.0,0.0
SECY-04-0102,"Results of the Staff's Evaluation of Potential Doses to the Public from Material at the Kiski Valley Water Pollution Control Authority Site in Leechburg, Pennsylvania",2004-07-21,2004,https://www.nrc.gov/sites/default/files/doc_library/cdn/legacy/reading-rm/doc-collections/commission/srm/2004/2004-0102srm.pdf,"Results of the Staff's Evaluation of Potential Doses to the Public from Material at the Kiski Valley Water Pollution Control Authority Site in Leechburg, Pennsylvania",2004-06-22,2004,https://www.nrc.gov/docs/ML0410/ML041070359.html,Other,COMR.,MCGAFFIGAN,2004-07-13,2004,all,20.0,14.0,6.0,False,True,Commissioner,Democrat,1996-08-28,2005-06-30,Male,Diaz,2877,1,Diaz,2003-04-01,2006-06-30,MCGAFFIGAN,Commissioner,False,14.0,20.0,Klein,528.0,Diaz,3,3,3,3.0,1,1.0,1,0.0,1.0,1.0
SECY-04-0102,"Results of the Staff's Evaluation of Potential Doses to the Public from Material at the Kiski Valley Water Pollution Control Authority Site in Leechburg, Pennsylvania",2004-07-21,2004,https://www.nrc.gov/sites/default/files/doc_library/cdn/legacy/reading-rm/doc-collections/commission/srm/2004/2004-0102srm.pdf,"Results of the Staff's Evaluation of Potential Doses to the Public from Material at the Kiski Valley Water Pollution Control Authority Site in Leechburg, Pennsylvania",2004-06-22,2004,https://www.nrc.gov/docs/ML0410/ML041070359.html,Other,COMR.,MERRIFIELD,2004-06-29,2004,all,20.0,5.0,15.0,True,False,Commissioner,Republican,2002-08-05,2007-06-30,Male,Diaz,2042,2,Diaz,2003-04-01,2006-06-30,MERRIFIELD,Commissioner,False,5.0,20.0,Klein,528.0,Diaz,3,3,3,3.0,1,1.0,1,1.0,0.0,0.0
SECY-04-0107,St. Joseph Mercy Hospital: Radiation Exposures of Members of the Public - Review of Dose Reconstructions,2004-08-27,2004,https://www.nrc.gov/sites/default/files/doc_library/cdn/legacy/reading-rm/doc-collections/commission/srm/2004/2004-0107srm.pdf,St. Joseph Mercy Hospital: Radiation Exposures Of Members of the Public - Review of Dose Reconstructions,2004-06-25,2004,https://www.nrc.gov/docs/ML0335/ML033520478.html,Information,CHRM.,DIAZ,2004-07-16,2004,all,44.0,14.0,30.0,True,False,Chair,Republican,2003-04-01,2006-06-30,Male,Diaz,2790,3,Diaz,2003-04-01,2006-06-30,DIAZ,Chair,False,14.0,44.0,Klein,525.0,Diaz,3,3,3,3.0,1,1.0,1,1.0,0.0,0.0
SECY-04-0107,St. Joseph Mercy Hospital: Radiation Exposures of Members of the Public - Review of Dose Reconstructions,2004-08-27,2004,https://www.nrc.gov/sites/default/files/doc_library/cdn/legacy/reading-rm/doc-collections/commission/srm/2004/2004-0107srm.pdf,St. Joseph Mercy Hospital: Radiation Exposures Of Members of the Public - Review of Dose Reconstructions,2004-06-25,2004,https://www.nrc.gov/docs/ML0335/ML033520478.html,Information,COMR.,MCGAFFIGAN,2004-08-10,2004,all,44.0,31.0,13.0,False,True,Commissioner,Democrat,1996-08-28,2005-06-30,Male,Diaz,2905,1,Diaz,2003-04-01,2006-06-30,MCGAFFIGAN,Commissioner,False,31.0,44.0,Klein,525.0,Diaz,3,3,3,3.0,1,1.0,1,0.0,1.0,1.0
SECY-04-0107,St. Joseph Mercy Hospital: Radiation Exposures of Members of the Public - Review of Dose Reconstructions,2004-08-27,2004,https://www.nrc.gov/sites/default/files/doc_library/cdn/legacy/reading-rm/doc-collections/commission/srm/2004/2004-0107srm.pdf,St. Joseph Mercy Hospital: Radiation Exposures Of Members of the Public - Review of Dose Reconstructions,2004-06-25,2004,https://www.nrc.gov/docs/ML0335/ML033520478.html,Information,COMR.,MERRIFIELD,2004-07-27,2004,all,44.0,21.0,23.0,False,False,Commissioner,Republican,2002-08-05,2007-06-30,Male,Diaz,2070,2,Diaz,2003-04-01,2006-06-30,MERRIFIELD,Commissioner,False,21.0,44.0,Klein,525.0,Diaz,3,3,3,3.0,1,1.0,1,1.0,0.0,0.0
SECY-04-0109,"Final Rulemaking to Add New Section 10 CFR 50.69, ""Risk-Informed Categorization and Treatment of Structures, Systems, and Components for Nuclear Power Reactors""",2004-10-07,2004,https://www.nrc.gov/sites/default/files/doc_library/cdn/legacy/reading-rm/doc-collections/commission/srm/meet/2004/m20041007b.pdf,"Final Rulemaking to Add New Section 10 CFR 50.69, ""Risk-Informed Categorization and Treatment of Structures, Systems, and Components for Nuclear Power Reactors""",2004-06-30,2004,https://www.nrc.gov/docs/ML0411/ML041170141.html,Final Rule,CHRM.,DIAZ,2004-07-29,2004,all,69.0,20.0,49.0,True,False,Chair,Republican,2003-04-01,2006-06-30,Male,Diaz,2803,3,Diaz,2003-04-01,2006-06-30,DIAZ,Chair,False,20.0,69.0,Klein,522.0,Diaz,3,3,3,3.0,1,1.0,1,1.0,0.0,0.0
SECY-04-0109,"Final Rulemaking to Add New Section 10 CFR 50.69, ""Risk-Informed Categorization and Treatment of Structures, Systems, and Components for Nuclear Power Reactors""",2004-10-07,2004,https://www.nrc.gov/sites/default/files/doc_library/cdn/legacy/reading-rm/doc-collections/commission/srm/meet/2004/m20041007b.pdf,"Final Rulemaking to Add New Section 10 CFR 50.69, ""Risk-Informed Categorization and Treatment of Structures, Systems, and Components for Nuclear Power Reactors""",2004-06-30,2004,https://www.nrc.gov/docs/ML0411/ML041170141.html,Final Rule,COMR.,MCGAFFIGAN,2004-09-28,2004,all,69.0,62.0,7.0,False,True,Commissioner,Democrat,1996-08-28,2005-06-30,Male,Diaz,2954,1,Diaz,2003-04-01,2006-06-30,MCGAFFIGAN,Commissioner,False,62.0,69.0,Klein,522.0,Diaz,3,3,3,3.0,1,1.0,1,0.0,1.0,1.0
SECY-04-0109,"Final Rulemaking to Add New Section 10 CFR 50.69, ""Risk-Informed Categorization and Treatment of Structures, Systems, and Components for Nuclear Power Reactors""",2004-10-07,2004,https://www.nrc.gov/sites/default/files/doc_library/cdn/legacy/reading-rm/doc-collections/commission/srm/meet/2004/m20041007b.pdf,"Final Rulemaking to Add New Section 10 CFR 50.69, ""Risk-Informed Categorization and Treatment of Structures, Systems, and Components for Nuclear Power Reactors""",2004-06-30,2004,https://www.nrc.gov/docs/ML0411/ML041170141.html,Final Rule,COMR.,MERRIFIELD,2004-07-29,2004,all,69.0,20.0,49.0,False,False,Commissioner,Republican,2002-08-05,2007-06-30,Male,Diaz,2072,2,Diaz,2003-04-01,2006-06-30,MERRIFIELD,Commissioner,False,20.0,69.0,Klein,522.0,Diaz,3,3,3,3.0,1,1.0,1,1.0,0.0,0.0
SECY-04-0110,"High-Risk Material - Proposed Rule to Amend 10 CFR Part 110, ""Export and Import of Nuclear Equipment and Material""",2004-07-29,2004,https://www.nrc.gov/sites/default/files/doc_library/cdn/legacy/reading-rm/doc-collections/commission/srm/2004/2004-0110srm.pdf,"High-Risk Material - Proposed Rule to Amend 10 CFR Part 110, ""Export and Import of Nuclear Equipment and Material""",2004-07-02,2004,https://www.nrc.gov/docs/ML0418/ML041840493.html,Proposed Rule,CHRM.,DIAZ,2004-07-23,2004,all,18.0,14.0,4.0,False,True,Chair,Republican,2003-04-01,2006-06-30,Male,Diaz,2797,3,Diaz,2003-04-01,2006-06-30,DIAZ,Chair,False,14.0,18.0,Klein,520.0,Diaz,3,3,3,3.0,1,1.0,1,1.0,0.0,0.0
SECY-04-0110,"High-Risk Material - Proposed Rule to Amend 10 CFR Part 110, ""Export and Import of Nuclear Equipment and Material""",2004-07-29,2004,https://www.nrc.gov/sites/default/files/doc_library/cdn/legacy/reading-rm/doc-collections/commission/srm/2004/2004-0110srm.pdf,"High-Risk Material - Proposed Rule to Amend 10 CFR Part 110, ""Export and Import of Nuclear Equipment and Material""",2004-07-02,2004,https://www.nrc.gov/docs/ML0418/ML041840493.html,Proposed Rule,COMR.,MCGAFFIGAN,2004-07-12,2004,all,18.0,5.0,13.0,True,False,Commissioner,Democrat,1996-08-28,2005-06-30,Male,Diaz,2876,1,Diaz,2003-04-01,2006-06-30,MCGAFFIGAN,Commissioner,False,5.0,18.0,Klein,520.0,Diaz,3,3,3,3.0,1,1.0,1,0.0,1.0,1.0
SECY-04-0110,"High-Risk Material - Proposed Rule to Amend 10 CFR Part 110, ""Export and Import of Nuclear Equipment and Material""",2004-07-29,2004,https://www.nrc.gov/sites/default/files/doc_library/cdn/legacy/reading-rm/doc-collections/commission/srm/2004/2004-0110srm.pdf,"High-Risk Material - Proposed Rule to Amend 10 CFR Part 110, ""Export and Import of Nuclear Equipment and Material""",2004-07-02,2004,https://www.nrc.gov/docs/ML0418/ML041840493.html,Proposed Rule,COMR.,MERRIFIELD,2004-07-14,2004,all,18.0,7.0,11.0,False,False,Commissioner,Republican,2002-08-05,2007-06-30,Male,Diaz,2057,2,Diaz,2003-04-01,2006-06-30,MERRIFIELD,Commissioner,False,7.0,18.0,Klein,520.0,Diaz,3,3,3,3.0,1,1.0,1,1.0,0.0,0.0
SECY-04-0111,Recommended Staff Actions Regarding Agency Guidance in the Areas of Safety Conscious Work Environment and Safety Culture,2004-08-30,2004,https://www.nrc.gov/sites/default/files/doc_library/cdn/legacy/reading-rm/doc-collections/commission/srm/2004/2004-0111srm.pdf,Recommended Staff Actions Regarding Agency Guidance in the Areas of Safety Conscious Work Environment and Safety Culture,2004-07-01,2004,https://www.nrc.gov/docs/ML0417/ML041750238.pdf,Recommendations,CHRM.,DIAZ,2004-07-30,2004,all,41.0,20.0,21.0,False,False,Chair,Republican,2003-04-01,2006-06-30,Male,Diaz,2804,3,Diaz,2003-04-01,2006-06-30,DIAZ,Chair,False,20.0,41.0,Klein,521.0,Diaz,3,3,3,3.0,1,1.0,1,1.0,0.0,0.0
SECY-04-0111,Recommended Staff Actions Regarding Agency Guidance in the Areas of Safety Conscious Work Environment and Safety Culture,2004-08-30,2004,https://www.nrc.gov/sites/default/files/doc_library/cdn/legacy/reading-rm/doc-collections/commission/srm/2004/2004-0111srm.pdf,Recommended Staff Actions Regarding Agency Guidance in the Areas of Safety Conscious Work Environment and Safety Culture,2004-07-01,2004,https://www.nrc.gov/docs/ML0417/ML041750238.pdf,Recommendations,COMR.,MCGAFFIGAN,2004-08-18,2004,all,41.0,33.0,8.0,False,True,Commissioner,Democrat,1996-08-28,2005-06-30,Male,Diaz,2913,1,Diaz,2003-04-01,2006-06-30,MCGAFFIGAN,Commissioner,False,33.0,41.0,Klein,521.0,Diaz,3,3,3,3.0,1,1.0,1,0.0,1.0,1.0
SECY-04-0111,Recommended Staff Actions Regarding Agency Guidance in the Areas of Safety Conscious Work Environment and Safety Culture,2004-08-30,2004,https://www.nrc.gov/sites/default/files/doc_library/cdn/legacy/reading-rm/doc-collections/commission/srm/2004/2004-0111srm.pdf,Recommended Staff Actions Regarding Agency Guidance in the Areas of Safety Conscious Work Environment and Safety Culture,2004-07-01,2004,https://www.nrc.gov/docs/ML0417/ML041750238.pdf,Recommendations,COMR.,MERRIFIELD,2004-07-22,2004,all,41.0,14.0,27.0,True,False,Commissioner,Republican,2002-08-05,2007-06-30,Male,Diaz,2065,2,Diaz,2003-04-01,2006-06-30,MERRIFIELD,Commissioner,False,14.0,41.0,Klein,521.0,Diaz,3,3,3,3.0,1,1.0,1,1.0,0.0,0.0
SECY-04-0115,Rulemaking Plan to Incorporate First Revised Order EA-03-009 Requirements into 10 CFR 50.55a,2004-08-06,2004,https://www.nrc.gov/sites/default/files/doc_library/cdn/legacy/reading-rm/doc-collections/commission/srm/2004/2004-0115srm.pdf,Rulemaking Plan to Incorporate First Revised Order EA-03-009 Requirements Into 10 CFR 50.55a,2004-07-07,2004,https://www.nrc.gov/docs/ML0416/ML041610180.html,Rulemaking Plan,CHRM.,DIAZ,2004-07-30,2004,all,22.0,17.0,5.0,True,True,Chair,Republican,2003-04-01,2006-06-30,Male,Diaz,2804,3,Diaz,2003-04-01,2006-06-30,DIAZ,Chair,False,17.0,22.0,Klein,517.0,Diaz,3,3,3,3.0,1,1.0,1,1.0,0.0,0.0
